iter	Passed	Remaining
1667	49851	9922
1668	49880	9892
1669	49916	9863
1670	49947	9834
1671	49973	9803
1672	49998	9772
1673	50026	9742
1674	50058	9712
1675	50084	9682
1676	50116	9652
1677	50150	9623
1678	50169	9591
1679	50199	9561
1680	50221	9530
1681	50259	9502
1682	50290	9472
1683	50316	9441
1684	50342	9411
1685	50361	9379
1686	50385	9348
1687	50410	9317
1688	50444	9288
1689	50478	9259
1690	50508	9229
1691	50540	9200
1692	50560	9168
1693	50590	9138
1694	50621	9108
1695	50656	9079
1696	50684	9049
1697	50713	9019
1698	50737	8988
1699	50763	8958
1700	50797	8929
1701	50828	8899
1702	50855	8869
1703	50877	8837
1704	50905	8807
1705	50928	8776
1706	50960	8747
1707	50989	8717
1708	51020	8687
1709	51049	8657
1710	51072	8626
1711	51100	8596
1712	51129	8566
1713	51164	8537
1714	51197	8508
1715	51228	8478
1716	51293	8454
1717	51321	8424
1718	51351	8394
1719	51369	8362
1720	51392	8331
1721	51408	8299
1722	51425	8267
1723	51446	8236
1724	51477	8206
1725	51510	8177
1726	51540	8147
1727	51564	8116
1728	51592	8086
1729	51619	8056
1730	51649	8026
1731	51676	7996
1732	51700	7965
1733	51729	7935
1734	51754	7904
1735	51784	7875
1736	51813	7845
1737	51844	7815
1738	51876	7785
1739	51893	7754
1740	51927	7725
1741	51953	7694
1742	51980	7664
1743	52003	7633
1744	52035	7604
1745	52055	7572
1746	52080	7542
1747	52110	7512
1748	52133	7481
1749	52161	7451
1750	52177	7419
1751	52211	7390
1752	52235	7360
1753	52260	7329
1754	52290	7299
1755	52325	7270
1756	52356	7241
1757	52387	7211
1758	52405	7180
1759	52437	7150
1760	52454	7118
1761	52487	7089
1762	52518	7060
1763	52542	7029
1764	52574	7000
1765	52598	6969
1766	52625	6939
1767	52649	6908
1768	52676	6878
1769	52707	6849
1770	52728	6818
1771	52747	6786
1772	52780	6757
1773	52813	6728
1774	52833	6697
1775	52860	6667
1776	52889	6637
1777	52908	6606
1778	52936	6576
1779	52962	6545
1780	52978	6514
1781	52999	6483
1782	53030	6454
1783	53060	6424
1784	53087	6394
1785	53118	6364
1786	53149	6335
1787	53175	6304
1788	53202	6274
1789	53229	6244
1790	53246	6213
1791	53275	6183
1792	53312	6154
1793	53336	6124
1794	53363	6094
1795	53386	6063
1796	53403	6032
1797	53426	6002
1798	53453	5972
1799	53483	5942
1800	53512	5912
1801	53541	5883
1802	53569	5853
1803	53596	5823
1804	53626	5793
1805	53651	5763
1806	53679	5733
1807	53709	5703
1808	53741	5674
1809	53772	5644
1810	53799	5614
1811	53825	5584
1812	53859	5555
1813	53894	5526
1814	53927	5496
1815	53962	5467
1816	53989	5437
1817	54019	5407
1818	54051	5378
1819	54082	5348
1820	54098	5317
1821	54123	5287
1822	54147	5257
1823	54167	5226
1824	54197	5197
1825	54225	5167
1826	54252	5137
1827	54279	5107
1828	54343	5080
1829	54370	5050
1830	54388	5019
1831	54415	4990
1832	54432	4959
1833	54457	4929
1834	54490	4899
1835	54513	4869
1836	54544	4839
1837	54576	4810
1838	54605	4780
1839	54626	4750
1840	54655	4720
1841	54684	4690
1842	54713	4660
1843	54744	4631
1844	54769	4601
1845	54795	4571
1846	54819	4541
1847	54846	4511
1848	54875	4481
1849	54895	4450
1850	54923	4421
1851	54947	4391
1852	54977	4361
1853	55005	4331
1854	55037	4302
1855	55065	4272
1856	55096	4242
1857	55122	4212
1858	55151	4183
1859	55176	4153
1860	55209	4123
1861	55245	4094
1862	55273	4064
1863	55302	4034
1864	55328	4005
1865	55368	3976
1866	55403	3946
1867	55425	3916
1868	55451	3886
1869	55482	3857
1870	55509	3827
1871	55541	3797
1872	55559	3767
1873	55587	3737
1874	55617	3707
1875	55644	3677
1876	55676	3648
1877	55696	3618
1878	55720	3588
1879	55756	3558
1880	55784	3529
1881	55818	3499
1882	55847	3470
1883	55877	3440
1884	55902	3410
1885	55929	3380
1886	55960	3351
1887	55983	3321
1888	56005	3290
1889	56035	3261
1890	56064	3231
1891	56094	3201
1892	56126	3172
1893	56155	3142
1894	56184	3113
1895	56201	3082
1896	56230	3053
1897	56261	3023
1898	56289	2993
1899	56313	2963
1900	56355	2934
1901	56387	2905
1902	56408	2875
1903	56435	2845
1904	56457	2815
1905	56489	2785
1906	56518	2756
1907	56544	2726
1908	56571	2696
1909	56591	2666
1910	56620	2636
1911	56649	2607
1912	56677	2577
1913	56709	2548
1914	56741	2518
1915	56768	2488
1916	56797	2459
1917	56815	2429
1918	56840	2399
1919	56866	2369
1920	56897	2339
1921	56918	2309
1922	56942	2280
1923	56973	2250
1924	57008	2221
1925	57029	2191
1926	57059	2161
1927	57090	2132
1928	57119	2102
1929	57148	2072
1930	57177	2043
1931	57209	2013
1932	57237	1983
1933	57266	1954
1934	57298	1924
1935	57331	1895
1936	57403	1867
1937	57434	1837
1938	57461	1807
1939	57483	1777
1940	57508	1748
1941	57532	1718
1942	57555	1688
1943	57584	1658
1944	57614	1629
1945	57641	1599
1946	57670	1569
1947	57704	1540
1948	57734	1510
1949	57759	1481
1950	57789	1451
1951	57807	1421
1952	57836	1391
1953	57866	1362
1954	57892	1332
1955	57923	1302
1956	57951	1273
1957	57981	1243
1958	58011	1214
1959	58028	1184
1960	58056	1154
1961	58083	1124
1962	58115	1095
1963	58143	1065
1964	58173	1036
1965	58205	1006
1966	58233	976
1967	58265	947
1968	58293	917
1969	58323	888
1970	58351	858
1971	58377	828
1972	58418	799
1973	58446	769
1974	58472	740
1975	58501	710
1976	58531	680
1977	58560	651
1978	58591	621
1979	58619	592
1980	58651	562
1981	58680	532
1982	58707	503
1983	58724	473
1984	58755	443
1985	58787	414
1986	58816	384
1987	58847	355
1988	58879	325
1989	58909	296
1990	58928	266
1991	58947	236
1992	58966	207
1993	58995	177
1994	59017	147
1995	59045	118
1996	59066	88
1997	59095	59
1998	59130	29
1999	59162	0
