iter	Passed	Remaining
1667	43486	8655
1668	43517	8630
1669	43548	8605
1670	43572	8578
1671	43598	8552
1672	43627	8527
1673	43662	8502
1674	43687	8476
1675	43708	8449
1676	43738	8424
1677	43766	8398
1678	43795	8373
1679	43826	8347
1680	43859	8323
1681	43890	8297
1682	43918	8272
1683	43935	8244
1684	43958	8217
1685	43981	8191
1686	44016	8166
1687	44040	8140
1688	44062	8113
1689	44086	8086
1690	44109	8060
1691	44134	8033
1692	44156	8007
1693	44185	7981
1694	44204	7954
1695	44232	7928
1696	44254	7901
1697	44285	7876
1698	44310	7850
1699	44340	7824
1700	44358	7797
1701	44390	7772
1702	44425	7747
1703	44457	7722
1704	44486	7697
1705	44518	7672
1706	44548	7646
1707	44582	7621
1708	44615	7596
1709	44634	7569
1710	44668	7544
1711	44700	7519
1712	44729	7494
1713	44752	7467
1714	44780	7441
1715	44806	7415
1716	44830	7389
1717	44859	7363
1718	44883	7336
1719	44913	7311
1720	44942	7285
1721	44963	7258
1722	44978	7231
1723	45003	7204
1724	45028	7178
1725	45052	7152
1726	45079	7126
1727	45102	7099
1728	45128	7073
1729	45149	7046
1730	45175	7020
1731	45203	6994
1732	45221	6967
1733	45252	6941
1734	45275	6915
1735	45294	6888
1736	45324	6862
1737	45352	6836
1738	45377	6810
1739	45400	6784
1740	45430	6758
1741	45459	6732
1742	45490	6707
1743	45515	6681
1744	45542	6655
1745	45570	6629
1746	45587	6601
1747	45615	6576
1748	45642	6550
1749	45663	6523
1750	45682	6496
1751	45702	6469
1752	45730	6443
1753	45759	6417
1754	45789	6392
1755	45817	6366
1756	45843	6340
1757	45867	6313
1758	45894	6288
1759	45918	6261
1760	45943	6235
1761	45965	6208
1762	45994	6182
1763	46018	6156
1764	46050	6131
1765	46067	6104
1766	46091	6077
1767	46112	6050
1768	46137	6024
1769	46166	5998
1770	46193	5973
1771	46218	5946
1772	46246	5921
1773	46263	5893
1774	46288	5867
1775	46310	5840
1776	46334	5814
1777	46369	5789
1778	46401	5764
1779	46431	5738
1780	46458	5712
1781	46484	5686
1782	46515	5661
1783	46542	5635
1784	46566	5608
1785	46590	5582
1786	46608	5555
1787	46629	5528
1788	46646	5501
1789	46677	5476
1790	46705	5450
1791	46734	5424
1792	46763	5398
1793	46793	5373
1794	46820	5347
1795	46848	5321
1796	46871	5294
1797	46901	5269
1798	46936	5244
1799	46969	5218
1800	46997	5192
1801	47023	5166
1802	47050	5140
1803	47085	5115
1804	47117	5090
1805	47144	5064
1806	47171	5038
1807	47198	5012
1808	47229	4986
1809	47251	4960
1810	47271	4933
1811	47298	4907
1812	47325	4881
1813	47349	4855
1814	47365	4827
1815	47384	4801
1816	47400	4773
1817	47417	4746
1818	47440	4720
1819	47465	4694
1820	47489	4668
1821	47518	4642
1822	47537	4615
1823	47566	4589
1824	47590	4563
1825	47619	4537
1826	47646	4511
1827	47671	4485
1828	47688	4458
1829	47713	4432
1830	47737	4406
1831	47755	4379
1832	47776	4352
1833	47804	4326
1834	47832	4301
1835	47859	4275
1836	47882	4248
1837	47912	4222
1838	47936	4196
1839	47959	4170
1840	47988	4144
1841	48017	4118
1842	48038	4092
1843	48058	4065
1844	48083	4039
1845	48102	4012
1846	48122	3986
1847	48152	3960
1848	48167	3933
1849	48195	3907
1850	48217	3881
1851	48247	3855
1852	48272	3829
1853	48293	3803
1854	48318	3776
1855	48339	3750
1856	48357	3723
1857	48374	3697
1858	48396	3670
1859	48422	3644
1860	48445	3618
1861	48473	3592
1862	48499	3566
1863	48518	3539
1864	48545	3513
1865	48567	3487
1866	48593	3461
1867	48614	3435
1868	48631	3408
1869	48661	3382
1870	48690	3357
1871	48718	3331
1872	48740	3304
1873	48767	3278
1874	48791	3252
1875	48826	3227
1876	48850	3201
1877	48868	3174
1878	48901	3149
1879	48932	3123
1880	48962	3097
1881	48986	3071
1882	49011	3045
1883	49033	3019
1884	49057	2992
1885	49086	2967
1886	49116	2941
1887	49142	2915
1888	49162	2888
1889	49190	2862
1890	49223	2837
1891	49254	2811
1892	49289	2786
1893	49308	2759
1894	49336	2733
1895	49361	2707
1896	49391	2681
1897	49414	2655
1898	49439	2629
1899	49462	2603
1900	49481	2576
1901	49509	2550
1902	49535	2524
1903	49556	2498
1904	49589	2472
1905	49615	2446
1906	49637	2420
1907	49664	2394
1908	49690	2368
1909	49706	2342
1910	49736	2316
1911	49761	2290
1912	49790	2264
1913	49807	2237
1914	49825	2211
1915	49848	2185
1916	49872	2159
1917	49894	2133
1918	49912	2106
1919	49942	2080
1920	49969	2054
1921	49993	2028
1922	50014	2002
1923	50029	1976
1924	50054	1950
1925	50078	1924
1926	50102	1898
1927	50118	1871
1928	50144	1845
1929	50166	1819
1930	50182	1793
1931	50206	1767
1932	50227	1740
1933	50260	1715
1934	50278	1688
1935	50302	1662
1936	50325	1636
1937	50349	1610
1938	50373	1584
1939	50400	1558
1940	50427	1532
1941	50455	1506
1942	50472	1480
1943	50502	1454
1944	50523	1428
1945	50545	1402
1946	50579	1376
1947	50605	1350
1948	50636	1325
1949	50661	1299
1950	50685	1272
1951	50711	1247
1952	50740	1221
1953	50760	1194
1954	50778	1168
1955	50803	1142
1956	50832	1116
1957	50858	1090
1958	50884	1064
1959	50915	1039
1960	50945	1013
1961	50974	987
1962	50994	961
1963	51025	935
1964	51046	909
1965	51067	883
1966	51093	857
1967	51113	831
1968	51133	805
1969	51161	779
1970	51180	753
1971	51208	727
1972	51232	701
1973	51258	675
1974	51272	649
1975	51289	622
1976	51318	597
1977	51335	570
1978	51356	544
1979	51389	519
1980	51415	493
1981	51440	467
1982	51464	441
1983	51493	415
1984	51511	389
1985	51535	363
1986	51568	337
1987	51590	311
1988	51615	285
1989	51644	259
1990	51675	233
1991	51702	207
1992	51732	181
1993	51758	155
1994	51782	129
1995	51815	103
1996	51840	77
1997	51857	51
1998	51884	25
1999	51908	0
