iter	RMSE
1665	23021.99326
1666	23019.48542
1667	23017.55649
1668	23015.68379
1669	23013.20518
1670	23010.52794
1671	23007.91434
1672	23005.8593
1673	23004.76751
1674	23002.03538
1675	22998.70442
1676	22997.4719
1677	22996.48348
1678	22994.00518
1679	22990.77358
1680	22988.33109
1681	22986.61553
1682	22983.92603
1683	22981.25737
1684	22978.33974
1685	22975.45219
1686	22973.21751
1687	22971.31615
1688	22968.0738
1689	22965.45097
1690	22962.45764
1691	22959.60271
1692	22957.99504
1693	22955.61206
1694	22953.60491
1695	22951.75708
1696	22948.50034
1697	22946.01592
1698	22943.37007
1699	22941.52592
1700	22938.93546
1701	22935.2135
1702	22932.87235
1703	22930.6351
1704	22928.7775
1705	22927.44629
1706	22925.58826
1707	22923.90859
1708	22921.32183
1709	22919.66703
1710	22917.70966
1711	22914.69886
1712	22912.09986
1713	22909.26264
1714	22907.09796
1715	22905.27371
1716	22902.50452
1717	22900.14068
1718	22897.42361
1719	22895.76566
1720	22892.69552
1721	22890.73474
1722	22888.36134
1723	22886.54148
1724	22883.877
1725	22881.32488
1726	22879.42762
1727	22876.65743
1728	22874.86699
1729	22871.78203
1730	22869.33791
1731	22867.71699
1732	22865.14053
1733	22862.92429
1734	22862.02399
1735	22859.32489
1736	22857.25017
1737	22856.32078
1738	22853.80175
1739	22852.31103
1740	22850.08606
1741	22849.22062
1742	22847.41114
1743	22843.92389
1744	22843.07181
1745	22839.78764
1746	22837.30692
1747	22834.78641
1748	22831.5763
1749	22830.22196
1750	22827.7097
1751	22825.28838
1752	22822.90562
1753	22819.96798
1754	22818.58223
1755	22816.9546
1756	22815.22098
1757	22814.34291
1758	22812.19004
1759	22810.57689
1760	22807.65675
1761	22805.76116
1762	22802.87341
1763	22800.95682
1764	22799.85545
1765	22798.7618
1766	22796.34925
1767	22793.34492
1768	22790.26776
1769	22788.50345
1770	22785.37715
1771	22782.90399
1772	22779.75173
1773	22777.31797
1774	22775.90366
1775	22774.01767
1776	22771.76577
1777	22768.66794
1778	22766.38471
1779	22765.4935
1780	22763.10751
1781	22760.46536
1782	22758.35658
1783	22757.49184
1784	22755.13744
1785	22752.22337
1786	22750.06924
1787	22747.43735
1788	22744.39255
1789	22742.07784
1790	22739.26679
1791	22735.74074
1792	22733.39772
1793	22732.54295
1794	22731.28821
1795	22729.97437
1796	22728.14956
1797	22725.83742
1798	22723.21589
1799	22721.44531
1800	22720.60188
1801	22719.15652
1802	22717.38738
1803	22715.68375
1804	22713.06628
1805	22711.70518
1806	22710.39732
1807	22709.56385
1808	22707.29637
1809	22706.08449
1810	22703.17799
1811	22701.60459
1812	22699.31236
1813	22698.08853
1814	22695.24377
1815	22693.43433
1816	22692.23894
1817	22691.41571
1818	22689.29432
1819	22688.23152
1820	22687.76889
1821	22685.72743
1822	22684.68006
1823	22683.43245
1824	22682.09564
1825	22679.52224
1826	22677.35512
1827	22675.11049
1828	22673.10434
1829	22671.59894
1830	22669.32954
1831	22667.53932
1832	22665.78748
1833	22664.51983
1834	22662.36416
1835	22661.48457
1836	22659.91438
1837	22657.73601
1838	22655.22144
1839	22654.98961
1840	22653.22643
1841	22650.60034
1842	22650.37092
1843	22648.25971
1844	22646.95287
1845	22644.8192
1846	22643.06338
1847	22640.93215
1848	22640.7052
1849	22639.46932
1850	22637.99889
1851	22636.2712
1852	22634.98408
1853	22633.2817
1854	22631.05258
1855	22630.08972
1856	22629.86501
1857	22627.79959
1858	22625.93467
1859	22624.28535
1860	22622.03996
1861	22619.89597
1862	22619.08867
1863	22617.06725
1864	22615.80672
1865	22614.79652
1866	22612.70935
1867	22610.18683
1868	22608.44202
1869	22605.95577
1870	22604.78868
1871	22603.27406
1872	22601.44965
1873	22600.21184
1874	22597.22991
1875	22595.74576
1876	22592.91983
1877	22591.92515
1878	22589.43654
1879	22588.23931
1880	22586.085
1881	22585.62727
1882	22583.68461
1883	22583.46304
1884	22582.2171
1885	22579.77652
1886	22577.72791
1887	22576.49495
1888	22574.48658
1889	22571.96826
1890	22570.02853
1891	22569.23487
1892	22567.32344
1893	22565.70334
1894	22563.64013
1895	22561.60246
1896	22560.4392
1897	22559.03146
1898	22557.91059
1899	22557.6922
1900	22556.5439
1901	22554.6112
1902	22553.12429
1903	22551.37452
1904	22549.72074
1905	22548.06395
1906	22547.84778
1907	22545.8624
1908	22543.8564
1909	22541.8782
1910	22539.85579
1911	22538.24859
1912	22536.85805
1913	22535.21052
1914	22533.75109
1915	22531.99317
1916	22530.40354
1917	22527.74786
1918	22527.53424
1919	22525.9964
1920	22525.21466
1921	22522.92974
1922	22519.96812
1923	22519.75746
1924	22518.30636
1925	22515.53299
1926	22514.31993
1927	22512.8279
1928	22511.63422
1929	22509.82229
1930	22508.03579
1931	22504.75176
1932	22502.76057
1933	22501.02841
1934	22499.18916
1935	22497.75641
1936	22495.62395
1937	22494.26181
1938	22491.87582
1939	22489.20191
1940	22487.22696
1941	22485.75584
1942	22484.3421
1943	22483.40083
1944	22481.94314
1945	22479.94864
1946	22478.24944
1947	22477.84547
1948	22476.91923
1949	22476.27448
1950	22474.87828
1951	22473.14847
1952	22471.55529
1953	22469.21833
1954	22466.65908
1955	22464.00183
1956	22463.56572
1957	22461.71744
1958	22460.61294
1959	22459.53181
1960	22458.62202
1961	22457.72881
1962	22454.54336
1963	22453.18266
1964	22450.45143
1965	22447.70529
1966	22447.31642
1967	22445.67205
1968	22443.07772
1969	22441.18023
1970	22439.68339
1971	22438.12422
1972	22436.67712
1973	22436.12013
1974	22434.51474
1975	22433.03853
1976	22432.65057
1977	22430.79152
1978	22429.91441
1979	22427.46224
1980	22427.01812
1981	22425.6178
1982	22423.5694
1983	22421.27975
1984	22419.04882
1985	22417.15066
1986	22415.8482
1987	22414.00024
1988	22413.45218
1989	22410.95911
1990	22409.47272
1991	22406.95112
1992	22405.61454
1993	22403.38112
1994	22401.10964
1995	22399.74413
1996	22398.38227
1997	22396.8329
1998	22396.2889
1999	22394.2305
