iter	Passed	Remaining
1667	48911	9735
1668	48940	9706
1669	48964	9675
1670	48996	9646
1671	49029	9618
1672	49060	9589
1673	49094	9560
1674	49121	9531
1675	49151	9501
1676	49184	9473
1677	49217	9444
1678	49240	9414
1679	49269	9384
1680	49292	9354
1681	49321	9324
1682	49352	9295
1683	49384	9266
1684	49413	9237
1685	49434	9206
1686	49453	9175
1687	49483	9146
1688	49513	9117
1689	49538	9086
1690	49568	9057
1691	49594	9027
1692	49621	8998
1693	49655	8969
1694	49687	8940
1695	49714	8911
1696	49736	8880
1697	49762	8850
1698	49792	8821
1699	49811	8790
1700	49844	8761
1701	49871	8731
1702	49908	8703
1703	49937	8674
1704	49963	8644
1705	49991	8615
1706	50020	8585
1707	50083	8562
1708	50122	8534
1709	50156	8506
1710	50177	8475
1711	50199	8444
1712	50231	8415
1713	50267	8387
1714	50294	8358
1715	50314	8327
1716	50344	8297
1717	50367	8267
1718	50390	8237
1719	50416	8207
1720	50444	8177
1721	50475	8148
1722	50493	8117
1723	50525	8088
1724	50552	8059
1725	50579	8029
1726	50604	7999
1727	50629	7969
1728	50653	7939
1729	50687	7910
1730	50723	7882
1731	50757	7853
1732	50779	7823
1733	50811	7794
1734	50847	7766
1735	50881	7737
1736	50908	7708
1737	50940	7679
1738	50968	7649
1739	50998	7620
1740	51027	7591
1741	51066	7563
1742	51100	7534
1743	51130	7505
1744	51163	7476
1745	51189	7446
1746	51216	7417
1747	51246	7387
1748	51272	7358
1749	51290	7327
1750	51319	7297
1751	51350	7268
1752	51380	7239
1753	51411	7210
1754	51448	7182
1755	51479	7153
1756	51511	7124
1757	51542	7095
1758	51573	7066
1759	51604	7037
1760	51635	7007
1761	51669	6979
1762	51702	6950
1763	51730	6920
1764	51764	6892
1765	51796	6863
1766	51819	6832
1767	51848	6803
1768	51874	6773
1769	51891	6743
1770	51911	6712
1771	51938	6682
1772	51975	6654
1773	52010	6625
1774	52046	6597
1775	52066	6566
1776	52094	6537
1777	52123	6508
1778	52148	6478
1779	52180	6449
1780	52210	6420
1781	52246	6391
1782	52278	6362
1783	52315	6334
1784	52345	6304
1785	52370	6275
1786	52401	6245
1787	52431	6216
1788	52455	6186
1789	52479	6156
1790	52508	6127
1791	52527	6096
1792	52545	6066
1793	52573	6036
1794	52609	6008
1795	52639	5979
1796	52670	5949
1797	52688	5919
1798	52715	5889
1799	52732	5859
1800	52766	5830
1801	52793	5800
1802	52822	5771
1803	52848	5741
1804	52878	5712
1805	52904	5682
1806	52938	5654
1807	52966	5624
1808	52993	5595
1809	53019	5565
1810	53038	5535
1811	53062	5505
1812	53105	5477
1813	53124	5447
1814	53148	5417
1815	53183	5388
1816	53217	5359
1817	53241	5330
1818	53272	5300
1819	53301	5271
1820	53332	5242
1821	53351	5212
1822	53366	5181
1823	53392	5151
1824	53422	5122
1825	53446	5092
1826	53474	5063
1827	53492	5033
1828	53508	5002
1829	53537	4973
1830	53555	4943
1831	53581	4913
1832	53614	4884
1833	53644	4855
1834	53675	4826
1835	53709	4797
1836	53729	4767
1837	53754	4737
1838	53779	4708
1839	53804	4678
1840	53831	4649
1841	53861	4620
1842	53893	4591
1843	53916	4561
1844	53942	4531
1845	53970	4502
1846	53997	4473
1847	54017	4443
1848	54045	4413
1849	54068	4383
1850	54093	4354
1851	54149	4327
1852	54172	4297
1853	54202	4268
1854	54226	4238
1855	54246	4208
1856	54275	4179
1857	54300	4149
1858	54327	4120
1859	54351	4091
1860	54381	4061
1861	54410	4032
1862	54429	4002
1863	54458	3973
1864	54479	3943
1865	54498	3913
1866	54528	3884
1867	54563	3855
1868	54593	3826
1869	54625	3797
1870	54645	3767
1871	54669	3738
1872	54700	3708
1873	54735	3680
1874	54762	3650
1875	54781	3620
1876	54797	3590
1877	54823	3561
1878	54853	3532
1879	54887	3503
1880	54915	3474
1881	54948	3445
1882	54974	3415
1883	55003	3386
1884	55026	3357
1885	55059	3328
1886	55083	3298
1887	55111	3269
1888	55144	3240
1889	55174	3211
1890	55202	3181
1891	55224	3152
1892	55243	3122
1893	55280	3093
1894	55307	3064
1895	55339	3035
1896	55359	3005
1897	55389	2976
1898	55420	2947
1899	55450	2918
1900	55469	2888
1901	55495	2859
1902	55518	2829
1903	55548	2800
1904	55577	2771
1905	55606	2742
1906	55632	2713
1907	55658	2683
1908	55687	2654
1909	55720	2625
1910	55751	2596
1911	55776	2567
1912	55795	2537
1913	55823	2508
1914	55854	2479
1915	55886	2450
1916	55914	2420
1917	55940	2391
1918	55970	2362
1919	55989	2332
1920	56017	2303
1921	56040	2274
1922	56062	2244
1923	56097	2215
1924	56125	2186
1925	56160	2157
1926	56189	2128
1927	56216	2099
1928	56241	2070
1929	56275	2041
1930	56306	2011
1931	56330	1982
1932	56360	1953
1933	56391	1924
1934	56421	1895
1935	56441	1865
1936	56471	1836
1937	56503	1807
1938	56527	1778
1939	56554	1749
1940	56580	1719
1941	56609	1690
1942	56636	1661
1943	56667	1632
1944	56689	1603
1945	56735	1574
1946	56759	1545
1947	56795	1516
1948	56820	1486
1949	56859	1457
1950	56882	1428
1951	56912	1399
1952	56942	1370
1953	56974	1341
1954	56998	1311
1955	57028	1282
1956	57062	1253
1957	57094	1224
1958	57117	1195
1959	57140	1166
1960	57169	1136
1961	57198	1107
1962	57233	1078
1963	57258	1049
1964	57286	1020
1965	57316	991
1966	57354	962
1967	57377	932
1968	57409	903
1969	57443	874
1970	57462	845
1971	57484	816
1972	57503	786
1973	57523	757
1974	57555	728
1975	57579	699
1976	57603	670
1977	57628	640
1978	57659	611
1979	57682	582
1980	57705	553
1981	57725	524
1982	57760	495
1983	57787	466
1984	57817	436
1985	57847	407
1986	57868	378
1987	57904	349
