iter	RMSE
193	37325.85977
194	37233.36068
195	37146.87526
196	37058.94412
197	36971.14427
198	36883.38538
199	36805.12484
200	36725.85474
201	36647.90547
202	36566.41486
203	36493.07857
204	36411.68779
205	36333.85832
206	36253.15638
207	36181.23101
208	36103.56253
209	36032.15837
210	35958.29023
211	35881.75612
212	35811.68341
213	35739.96007
214	35665.71575
215	35597.5685
216	35527.35978
217	35457.43578
218	35389.41732
219	35322.48385
220	35254.01406
221	35194.11969
222	35130.84598
223	35065.83612
224	34999.37436
225	34935.6739
226	34873.68796
227	34811.90384
228	34752.23372
229	34699.55205
230	34643.50968
231	34590.55125
232	34529.15257
233	34476.02722
234	34419.20095
235	34365.16045
236	34311.40253
237	34257.63038
238	34199.30897
239	34145.64183
240	34101.33278
241	34049.52312
242	34003.1444
243	33954.38538
244	33903.38865
245	33860.01463
246	33807.86607
247	33760.7362
248	33708.03298
249	33659.06945
250	33613.53642
251	33554.04681
252	33503.34869
253	33452.63793
254	33401.19479
255	33353.58338
256	33313.67188
257	33272.76606
258	33227.15335
259	33187.28934
260	33141.41904
261	33106.79893
262	33061.76357
263	33016.37804
264	32971.71424
265	32925.89974
266	32884.5931
267	32847.17366
268	32805.53122
269	32767.70125
270	32727.73964
271	32690.53412
272	32648.15756
273	32602.27031
274	32564.6229
275	32526.97052
276	32488.06585
277	32455.44031
278	32420.56942
279	32381.57301
280	32343.23357
281	32315.50182
282	32277.5423
283	32240.78697
284	32206.01725
285	32170.98509
286	32137.96875
287	32108.72737
288	32074.40448
289	32041.51032
290	32012.40227
291	31976.93959
292	31944.22463
293	31909.50513
294	31883.96322
295	31856.09186
296	31827.05011
297	31805.35464
298	31773.27896
299	31748.20148
300	31717.74647
301	31685.89844
302	31655.98651
303	31626.3515
304	31591.10846
305	31563.06928
306	31532.33687
307	31497.46286
308	31465.47006
309	31438.27289
310	31411.67711
311	31384.06721
312	31355.46162
313	31328.70971
314	31299.42406
315	31267.75
316	31232.99139
317	31203.34522
318	31179.43646
319	31160.28621
320	31133.70643
321	31099.78307
322	31078.91879
323	31051.67586
324	31025.47592
325	30998.5261
326	30971.33692
327	30946.39773
328	30921.70635
329	30892.1494
330	30860.25259
331	30827.78443
332	30800.71505
333	30783.21706
334	30755.68916
335	30732.74091
336	30708.57816
337	30686.16991
338	30666.04663
339	30643.01948
340	30616.28314
341	30593.1946
342	30565.44031
343	30542.03459
344	30522.06361
345	30494.18304
346	30469.8368
347	30442.31773
348	30417.75707
349	30392.72334
350	30375.84878
351	30354.99191
352	30338.66152
353	30323.91035
354	30305.30954
355	30290.6661
356	30276.07334
357	30253.51045
358	30230.31066
359	30207.03416
360	30183.55571
361	30161.6528
362	30139.83726
363	30124.19931
364	30102.84859
365	30084.27965
366	30065.21599
367	30043.46049
368	30022.24691
369	30002.39789
370	29980.9643
371	29962.18566
372	29947.14374
373	29925.36481
374	29904.41719
375	29889.01659
376	29870.42963
377	29849.83403
378	29833.4831
379	29814.76996
380	29795.75677
381	29782.33335
382	29763.6421
383	29740.54291
384	29721.96001
385	29702.98545
386	29681.97679
387	29666.03015
388	29649.685
389	29636.59753
390	29616.0293
391	29603.75519
392	29587.89519
393	29573.79198
394	29554.41296
395	29535.54171
396	29518.05477
397	29498.45435
398	29483.69044
399	29470.60207
400	29452.92899
401	29439.42258
402	29429.28526
403	29415.51921
404	29402.9683
405	29385.86399
406	29371.70149
407	29358.8805
408	29343.58842
409	29327.28501
410	29315.34123
411	29303.02238
412	29285.53171
413	29268.15142
414	29256.69997
415	29244.82412
416	29227.31539
417	29210.41922
418	29193.95061
419	29181.7445
420	29166.53577
421	29155.45186
422	29137.65627
423	29126.61659
424	29112.31439
425	29095.77964
426	29086.27661
427	29077.2136
428	29063.42823
429	29052.26098
430	29038.40296
431	29024.98315
432	29009.88998
433	28992.28377
434	28976.80052
435	28960.92032
436	28945.5967
437	28929.23101
438	28917.65281
439	28903.52184
440	28888.90558
441	28878.21194
442	28863.10825
443	28848.58379
444	28834.65284
445	28823.77345
446	28811.18309
447	28800.92561
448	28788.38395
449	28775.14749
450	28764.51808
451	28753.43233
452	28736.51774
453	28728.98636
454	28712.12563
455	28704.49684
456	28687.25227
457	28678.16456
458	28667.62041
459	28655.48077
460	28644.492
461	28631.00809
462	28617.27756
463	28606.00512
464	28590.92361
465	28580.40522
466	28561.72215
467	28546.35071
468	28532.93561
469	28518.02418
470	28507.33434
471	28496.6625
472	28484.17657
473	28470.58506
474	28460.30452
475	28449.23055
476	28442.67939
477	28432.05782
478	28419.80497
479	28404.30966
480	28394.08665
481	28384.37479
482	28374.55748
483	28363.69844
484	28351.05687
485	28338.94771
486	28330.08889
487	28322.37314
488	28305.46854
489	28293.88517
490	28286.42011
491	28267.91511
492	28252.69294
493	28240.60216
494	28228.07511
495	28214.21609
496	28204.70762
497	28196.69085
498	28189.29439
499	28179.64719
500	28169.07968
501	28162.58482
502	28151.52898
503	28135.62857
504	28124.2327
505	28111.41301
506	28100.15329
507	28091.23221
508	28084.57055
509	28069.58058
510	28063.30288
511	28051.25761
512	28042.20577
513	28032.16981
514	28017.57022
515	28009.16352
516	27997.02547
517	27986.06787
518	27972.5032
519	27959.0999
520	27947.93946
521	27939.78218
522	27934.11648
523	27928.72594
524	27919.95774
525	27911.004
526	27902.2067
527	27889.03141
528	27877.44859
529	27870.06907
530	27856.46796
531	27844.2868
532	27831.04557
533	27818.76364
534	27810.30043
535	27796.07194
536	27785.24943
537	27777.89628
538	27769.63346
539	27760.58359
540	27751.67223
541	27741.67158
542	27733.72411
543	27722.09777
544	27710.87955
545	27701.52555
546	27691.00778
547	27679.53199
548	27674.58647
549	27666.06474
550	27657.09357
551	27649.65766
552	27639.62849
553	27631.91408
554	27619.35524
555	27611.07731
556	27599.97599
557	27588.75988
558	27581.67017
559	27575.51481
560	27567.18156
561	27554.44724
562	27547.4742
563	27537.01838
564	27525.00593
565	27517.97009
566	27505.50729
567	27498.40345
568	27489.3632
569	27480.92551
570	27474.64813
571	27467.65895
572	27455.86249
573	27448.29776
574	27439.90042
575	27429.33874
576	27420.46241
577	27412.79627
578	27406.84188
579	27400.29027
580	27388.7061
581	27380.64338
582	27373.46361
583	27362.40606
584	27354.18752
585	27346.11417
586	27339.97927
587	27332.14738
588	27325.29054
589	27319.19074
590	27306.83405
591	27297.10794
592	27290.33039
593	27282.80874
594	27277.306
595	27269.86935
596	27257.79404
597	27244.64298
598	27237.92446
599	27225.64996
600	27214.67258
601	27208.70107
602	27195.66325
603	27186.51464
604	27176.73002
605	27171.54447
606	27164.29398
607	27156.3102
608	27149.76833
609	27140.05732
610	27131.62806
611	27119.03589
612	27108.14989
613	27100.46704
614	27091.91462
615	27086.29093
616	27075.48798
617	27068.68874
618	27062.38726
619	27056.22774
620	27046.08628
621	27040.11455
622	27033.36394
623	27027.42929
624	27017.45723
625	27005.89805
626	27001.23928
627	26990.59346
628	26982.41717
629	26977.09112
630	26972.59574
631	26967.07797
632	26959.5288
633	26953.38554
634	26941.4041
635	26933.78311
636	26928.12285
637	26920.60464
638	26915.27854
639	26906.71861
640	26899.55473
641	26892.0501
642	26882.49187
643	26876.41896
644	26868.4634
645	26865.01084
646	26858.52374
647	26852.72723
648	26845.57949
649	26838.97276
650	26830.43022
651	26823.90528
652	26817.62071
653	26808.98978
654	26801.76656
655	26794.74423
656	26791.68932
657	26786.25782
658	26776.80034
659	26767.39846
660	26759.87133
661	26754.78563
662	26748.12348
663	26742.05808
664	26736.19938
665	26729.94048
666	26722.57512
667	26714.21668
668	26704.85905
669	26697.63848
670	26689.02921
671	26684.37035
672	26677.05382
673	26670.46826
674	26665.10082
675	26659.20342
676	26653.81076
677	26645.54025
678	26641.10483
679	26631.65707
680	26625.793
681	26617.58695
682	26608.88935
683	26603.84711
684	26597.47999
685	26589.47333
686	26583.23405
687	26575.86219
688	26566.83173
689	26561.35869
690	26553.06199
691	26547.4085
692	26541.167
693	26535.20368
694	26529.81684
695	26522.80277
696	26516.75163
697	26509.92486
698	26500.51518
699	26493.50862
700	26482.9473
701	26478.00813
702	26472.24602
703	26466.51659
704	26458.88198
705	26454.17409
706	26444.49919
707	26439.86284
708	26434.11882
709	26428.96045
710	26419.83032
711	26414.66287
712	26409.28437
713	26405.28747
714	26399.72992
715	26393.7358
716	26385.63281
717	26383.50536
718	26376.21339
719	26370.12785
720	26365.05877
721	26358.65699
722	26353.99391
723	26350.25764
724	26345.8091
725	26341.83387
726	26333.50267
727	26327.89332
728	26323.30819
729	26316.31464
730	26309.80941
731	26302.62253
732	26296.1722
733	26292.21926
734	26285.64947
735	26281.37704
736	26275.69421
737	26270.81435
738	26264.83044
739	26256.26907
740	26250.00093
741	26245.88856
742	26240.28543
743	26234.1788
744	26224.72891
745	26216.45468
746	26210.69808
747	26207.57538
748	26203.49561
749	26197.37128
750	26192.23803
751	26188.20205
752	26179.43904
753	26174.33917
754	26169.27674
755	26161.56854
756	26156.68103
757	26148.16472
758	26143.56292
759	26136.91822
760	26129.51185
761	26123.48535
762	26116.82842
763	26109.40664
764	26101.18155
765	26092.56783
766	26086.90494
767	26080.75631
768	26077.52735
769	26071.42876
770	26065.69829
771	26056.49235
772	26049.97448
773	26043.35078
774	26038.87074
775	26035.44116
776	26030.58846
777	26025.69431
778	26021.0764
779	26018.92267
780	26015.1566
781	26009.63468
782	26004.67065
783	25998.70113
784	25994.56238
785	25989.04343
786	25984.60959
787	25979.05515
788	25973.52521
789	25969.79336
790	25964.04837
791	25956.5199
792	25951.85333
793	25948.82369
794	25940.6211
795	25937.03557
796	25931.1306
797	25927.9793
798	25923.26293
799	25918.31121
800	25912.24448
801	25905.28652
802	25899.10133
803	25895.13958
804	25890.00419
805	25884.31272
806	25879.98893
807	25874.26138
808	25866.97205
809	25861.70999
810	25856.72201
811	25849.69621
812	25846.55492
813	25843.05408
814	25837.73406
815	25833.66534
816	25829.92268
817	25826.44084
818	25820.56109
819	25813.59856
820	25809.64302
821	25803.87767
822	25798.60735
823	25794.26199
824	25788.07159
825	25782.77575
826	25777.45764
827	25767.79268
828	25761.30755
829	25756.3061
830	25751.74986
831	25747.85776
832	25744.17237
833	25740.73491
834	25732.71885
835	25728.11394
836	25723.00434
837	25719.54699
838	25712.08287
839	25707.1682
840	25702.85444
841	25697.96447
842	25692.41337
843	25687.03026
844	25682.59858
845	25675.68029
846	25670.65723
847	25665.53175
848	25655.97201
849	25652.22704
850	25647.89778
851	25643.68189
852	25638.76477
853	25634.39725
854	25627.01081
855	25621.59517
856	25615.41437
857	25612.26291
858	25607.76952
859	25603.14826
860	25598.36583
861	25593.11856
862	25589.40993
863	25586.15312
864	25581.39548
865	25577.88219
866	25572.51495
867	25569.3366
868	25564.94119
869	25557.87559
870	25553.6207
871	25550.82997
872	25547.50022
873	25543.68264
874	25539.93089
875	25536.76866
876	25532.61826
877	25527.72947
878	25524.97333
879	25520.1713
880	25513.04408
881	25506.13313
882	25501.37423
883	25498.96601
884	25489.57905
885	25483.01165
886	25476.76695
887	25469.35942
888	25463.87488
889	25460.52843
890	25455.72036
891	25452.07761
892	25450.49117
893	25446.66069
894	25442.27871
895	25438.149
896	25434.03988
897	25428.50624
898	25423.17975
899	25418.74137
900	25413.16493
901	25409.73237
902	25403.95285
903	25396.2552
904	25393.66159
905	25388.77869
906	25385.18879
907	25379.55734
908	25374.90071
909	25371.24326
910	25365.6394
911	25359.88481
912	25357.99159
913	25351.08818
914	25346.28157
915	25342.05277
916	25336.07501
917	25332.56704
918	25327.12299
919	25320.33444
920	25313.80878
921	25308.66856
922	25305.40611
923	25300.17621
924	25296.6146
925	25289.61948
926	25285.78481
927	25282.90398
928	25280.06675
929	25274.12734
930	25271.54937
931	25264.92446
932	25260.96211
933	25257.32886
934	25253.66559
935	25249.83156
936	25242.84641
937	25239.74708
938	25235.00561
939	25231.44907
940	25228.02621
941	25224.11819
942	25220.29252
943	25214.89392
944	25210.4416
945	25206.66557
946	25202.30033
947	25198.58648
948	25194.75557
949	25191.64622
950	25185.48912
951	25182.35663
952	25178.56798
953	25169.65777
954	25167.50668
955	25163.40692
956	25158.92087
957	25152.90763
958	25147.14487
959	25143.03724
960	25139.95823
961	25136.58606
962	25132.98007
963	25131.76153
964	25126.19965
965	25122.6563
966	25120.3828
967	25116.80741
968	25113.66903
969	25108.1954
970	25103.57929
971	25100.15899
972	25095.63473
973	25091.22624
974	25084.25862
975	25079.2589
976	25074.39536
977	25065.02664
978	25061.70238
979	25058.90872
980	25052.0745
981	25049.45649
982	25045.12678
983	25040.50885
984	25036.15303
985	25034.77857
986	25031.68235
987	25027.12541
988	25024.58265
989	25021.74215
990	25018.96924
991	25015.62198
992	25012.43603
993	25009.29099
994	25005.65825
995	25004.77828
996	24999.71602
997	24997.64241
998	24993.22067
999	24988.58342
1000	24979.91954
1001	24976.62981
1002	24973.73728
1003	24968.99929
1004	24962.61649
1005	24957.4481
1006	24954.18474
1007	24950.65695
1008	24946.94969
1009	24942.42377
1010	24939.00921
1011	24934.97953
1012	24931.27651
1013	24926.6755
1014	24920.55468
1015	24914.50134
1016	24911.23202
1017	24904.82199
1018	24899.8192
1019	24894.91603
1020	24889.90239
1021	24883.61468
1022	24879.067
1023	24874.77446
1024	24869.87301
1025	24864.28126
1026	24860.93262
1027	24854.55209
1028	24851.5784
1029	24848.3622
1030	24842.35292
1031	24838.99484
1032	24836.26558
1033	24830.54013
1034	24826.89446
1035	24821.93948
1036	24819.30149
1037	24815.73874
1038	24811.98137
1039	24807.46486
1040	24800.8561
1041	24797.74626
1042	24793.65022
1043	24785.77721
1044	24781.81894
1045	24777.22075
1046	24772.15041
1047	24769.15643
1048	24765.44833
1049	24761.73235
1050	24758.30696
1051	24753.09052
1052	24749.34828
1053	24742.85543
1054	24739.15886
1055	24735.87636
1056	24732.68892
1057	24727.68448
1058	24723.72231
1059	24718.66277
1060	24715.79998
1061	24711.60325
1062	24709.72574
1063	24706.13527
1064	24702.87015
1065	24700.36798
1066	24698.73471
1067	24693.79891
1068	24690.09014
1069	24686.48722
1070	24682.33186
1071	24679.55937
1072	24676.75343
1073	24672.53992
1074	24666.98408
1075	24664.30852
1076	24658.97191
1077	24653.62055
1078	24649.70291
1079	24645.29041
1080	24641.72247
1081	24637.67461
1082	24635.28824
1083	24632.91944
1084	24628.53367
1085	24624.92645
1086	24621.6029
1087	24619.18365
1088	24615.49814
1089	24612.14745
1090	24607.85115
1091	24601.42717
1092	24596.97176
1093	24594.06818
1094	24589.58235
1095	24587.68332
1096	24585.06898
1097	24579.97906
1098	24575.79415
1099	24571.11099
1100	24567.21574
1101	24564.63629
1102	24560.39251
1103	24553.32483
1104	24550.83543
1105	24547.88198
1106	24543.8939
1107	24540.13304
1108	24536.56682
1109	24533.59535
1110	24531.65789
1111	24528.70161
1112	24524.03089
1113	24520.87665
1114	24517.37555
1115	24513.60613
1116	24508.6757
1117	24504.12026
1118	24500.3547
1119	24494.1495
1120	24490.82521
1121	24486.35511
1122	24481.71213
1123	24477.88608
1124	24474.83417
1125	24471.01171
1126	24467.29549
1127	24464.73649
1128	24461.35113
1129	24459.76818
1130	24457.00505
1131	24454.01336
1132	24450.46201
1133	24445.57035
1134	24439.56746
1135	24435.39663
1136	24434.07352
1137	24431.02178
1138	24429.49864
1139	24423.85452
1140	24420.54583
1141	24417.91014
1142	24411.49118
1143	24409.9535
1144	24406.09422
1145	24402.83241
1146	24399.99867
1147	24396.96975
1148	24391.56623
1149	24387.46774
1150	24383.65974
1151	24378.6896
1152	24374.9831
1153	24372.55778
1154	24368.21703
1155	24364.70099
1156	24362.24176
1157	24359.47895
1158	24357.60437
1159	24353.78262
1160	24350.9294
1161	24347.98784
1162	24344.79652
1163	24341.07513
1164	24339.88256
1165	24337.28187
1166	24334.67275
1167	24329.24355
1168	24324.99048
1169	24320.34596
1170	24315.46391
1171	24313.53974
1172	24311.46418
1173	24308.01162
1174	24303.33783
1175	24300.14324
1176	24298.27712
1177	24294.85823
1178	24291.46738
1179	24288.40424
1180	24286.31799
1181	24283.82956
1182	24280.52857
1183	24278.35725
1184	24274.09601
1185	24272.10674
1186	24264.63201
1187	24262.9731
1188	24255.55679
1189	24252.83014
1190	24249.44935
1191	24246.07825
1192	24243.85105
1193	24242.24494
1194	24239.2553
1195	24236.64583
1196	24233.7302
1197	24230.59779
1198	24226.22367
1199	24222.82804
1200	24219.21594
1201	24215.76719
1202	24212.75785
1203	24210.48657
1204	24208.69616
1205	24206.39443
1206	24203.20394
1207	24200.9941
1208	24198.94873
1209	24195.92006
1210	24191.24595
1211	24187.98259
1212	24184.68836
1213	24180.69621
1214	24176.54682
1215	24172.44757
1216	24169.86533
1217	24167.41433
1218	24163.20799
1219	24159.64144
1220	24156.94702
1221	24153.76581
1222	24151.7249
1223	24148.84197
1224	24145.74227
1225	24144.0967
1226	24142.08269
1227	24139.7723
1228	24136.90638
1229	24132.5831
1230	24130.24077
1231	24127.16191
1232	24123.78871
1233	24120.78551
1234	24118.26884
1235	24116.00579
1236	24112.6768
1237	24110.29053
1238	24106.8991
1239	24103.56916
1240	24099.1186
1241	24096.30084
1242	24092.10535
1243	24091.15655
1244	24087.48954
1245	24085.85442
1246	24082.98567
1247	24079.67289
1248	24076.4763
1249	24073.08742
1250	24066.24277
1251	24063.8284
1252	24061.3297
1253	24058.33332
1254	24054.92381
1255	24051.20489
1256	24048.29347
1257	24045.20888
1258	24042.48334
1259	24039.90423
1260	24037.48937
1261	24033.91071
1262	24031.17382
1263	24026.59686
1264	24023.7329
1265	24021.52319
1266	24017.84138
1267	24014.55589
1268	24010.84557
1269	24004.56414
1270	24002.1056
1271	23999.11951
1272	23995.98183
1273	23993.03897
1274	23990.34734
1275	23988.99207
1276	23986.647
1277	23984.02198
1278	23981.13932
1279	23978.03712
1280	23974.64504
1281	23970.05279
1282	23965.72716
1283	23962.91507
1284	23959.79971
1285	23956.36573
1286	23954.49961
1287	23949.56251
1288	23946.81066
1289	23943.68921
1290	23940.6679
1291	23937.37744
1292	23934.29517
1293	23932.46438
1294	23930.85624
1295	23927.18475
1296	23923.32466
1297	23920.70187
1298	23917.88671
1299	23914.96659
1300	23911.84616
1301	23908.97138
1302	23906.96977
1303	23904.83177
1304	23903.29424
1305	23900.06223
1306	23897.17614
1307	23895.20009
1308	23892.64523
1309	23890.42936
1310	23887.5712
1311	23885.0954
1312	23882.18262
1313	23880.06008
1314	23878.18928
1315	23874.97924
1316	23871.45847
1317	23869.23462
1318	23866.08643
1319	23862.20998
1320	23860.54808
1321	23858.90599
1322	23856.37963
1323	23853.59312
1324	23850.42791
1325	23847.38892
1326	23845.11532
1327	23842.05278
1328	23839.3164
1329	23836.61416
1330	23833.54472
1331	23830.91019
1332	23827.64963
1333	23825.35448
1334	23822.73568
1335	23819.77969
1336	23816.15059
1337	23813.48014
1338	23809.70003
1339	23807.12926
1340	23804.49003
1341	23801.37851
1342	23798.99884
1343	23797.30455
1344	23794.93741
1345	23791.742
1346	23788.92896
1347	23784.36894
1348	23781.62543
1349	23779.00681
1350	23776.9594
1351	23775.39968
1352	23770.5976
1353	23768.68746
1354	23764.37243
1355	23761.48799
1356	23757.58227
1357	23754.64717
1358	23752.26188
1359	23750.02867
1360	23747.88027
1361	23745.37867
1362	23742.78053
1363	23739.65671
1364	23737.39729
1365	23734.91115
1366	23733.05448
1367	23730.49949
1368	23729.08913
1369	23726.67303
1370	23723.11431
1371	23720.70746
1372	23718.50839
1373	23715.07403
1374	23712.40131
1375	23710.57658
1376	23708.03843
1377	23705.01514
1378	23703.21307
1379	23699.40646
1380	23697.3413
1381	23694.98849
1382	23692.04798
1383	23690.08122
1384	23687.84129
1385	23686.12948
1386	23683.88258
1387	23681.39127
1388	23677.5964
1389	23672.37454
1390	23670.56632
1391	23666.2308
1392	23662.72619
1393	23660.28802
1394	23656.99053
1395	23652.89158
1396	23650.62365
1397	23647.57617
1398	23643.78019
1399	23641.50519
1400	23639.74425
1401	23637.0246
1402	23634.57245
1403	23631.91637
1404	23627.94575
1405	23625.01571
1406	23621.32538
1407	23619.17089
1408	23616.76335
1409	23614.36634
1410	23611.45998
1411	23609.2002
1412	23605.83954
1413	23603.85396
1414	23600.16978
1415	23598.44621
1416	23594.91445
1417	23592.33426
1418	23588.38502
1419	23584.79302
1420	23581.84626
1421	23579.21819
1422	23577.85882
1423	23575.89397
1424	23573.96267
1425	23570.12453
1426	23568.53799
1427	23566.09075
1428	23563.2651
1429	23561.57754
1430	23559.27771
1431	23555.96367
1432	23554.26722
1433	23550.39126
1434	23549.13343
1435	23547.23726
1436	23545.42481
1437	23542.08379
1438	23538.52149
1439	23536.68898
1440	23534.41562
1441	23532.27429
1442	23530.44966
1443	23528.20811
1444	23524.43063
1445	23522.97015
1446	23518.2188
1447	23516.38718
1448	23514.26259
1449	23512.49187
1450	23511.20985
1451	23509.13569
1452	23506.76739
1453	23504.28161
1454	23501.48258
1455	23498.00025
1456	23493.71124
1457	23492.16892
1458	23489.72453
1459	23487.00242
1460	23484.37531
1461	23480.80439
1462	23479.4021
1463	23476.00492
1464	23474.125
1465	23469.48773
1466	23465.49471
1467	23463.29812
1468	23460.81254
1469	23458.33631
1470	23455.92636
1471	23454.13626
1472	23451.69168
1473	23449.45438
1474	23447.62062
1475	23444.72305
1476	23441.1895
1477	23438.55596
1478	23436.49362
1479	23434.34623
1480	23430.84557
1481	23428.41921
1482	23425.53337
1483	23423.41557
1484	23421.78786
1485	23420.28774
1486	23417.22771
1487	23415.51086
1488	23414.04708
1489	23410.65972
1490	23408.25433
1491	23405.69327
1492	23404.10747
1493	23401.73815
1494	23400.12043
1495	23397.29651
1496	23393.95796
1497	23392.27906
1498	23390.61625
1499	23387.48071
1500	23385.4159
1501	23381.84301
1502	23379.81285
1503	23378.24079
1504	23375.54713
1505	23373.29555
1506	23371.47523
1507	23369.93379
1508	23368.4481
1509	23365.72822
1510	23362.12731
1511	23360.15524
1512	23358.17587
1513	23356.27947
1514	23352.97161
1515	23351.3071
1516	23347.15488
1517	23344.39178
1518	23342.69871
1519	23341.11973
1520	23339.17874
1521	23335.56533
1522	23334.20448
1523	23332.54004
1524	23330.93422
1525	23327.99026
1526	23325.00015
1527	23322.92316
1528	23318.8563
1529	23316.55846
1530	23314.46738
1531	23310.447
1532	23308.68331
1533	23306.55322
1534	23303.06527
1535	23300.39936
1536	23296.87578
1537	23294.35061
1538	23290.95545
1539	23289.42511
1540	23286.83421
1541	23284.52009
1542	23281.28037
1543	23279.71039
1544	23277.0643
1545	23273.88331
1546	23272.43674
1547	23270.16903
1548	23266.58267
1549	23265.266
1550	23263.82285
1551	23260.51949
1552	23258.97401
1553	23257.65173
1554	23254.76732
1555	23251.00362
1556	23247.67992
1557	23246.44251
1558	23244.96693
1559	23242.75185
1560	23239.58775
1561	23237.61064
1562	23236.03456
1563	23234.58832
1564	23233.06608
1565	23229.54876
1566	23225.64273
1567	23221.77497
1568	23219.05557
1569	23216.50196
1570	23212.99189
1571	23211.4909
1572	23208.39633
1573	23204.94401
1574	23201.14282
1575	23199.72053
1576	23198.24551
1577	23195.70901
1578	23193.67569
1579	23191.17715
1580	23188.06902
1581	23186.5871
1582	23185.50177
1583	23184.04159
1584	23180.43136
1585	23178.44858
1586	23176.3085
1587	23172.95276
1588	23169.77714
1589	23166.58525
1590	23163.99184
1591	23160.69531
1592	23159.25728
1593	23156.82144
1594	23153.43669
1595	23150.30564
1596	23148.35746
1597	23145.82964
1598	23143.44221
1599	23141.72074
1600	23138.64829
1601	23135.65172
1602	23133.54742
1603	23131.09301
1604	23128.03522
1605	23124.38832
1606	23123.71823
1607	23121.38675
1608	23119.7339
1609	23118.05865
1610	23115.30405
1611	23111.68032
1612	23110.30915
1613	23107.54899
1614	23104.61227
1615	23101.35638
1616	23100.35261
1617	23097.63765
1618	23095.26805
1619	23093.62455
1620	23091.81505
1621	23089.53496
1622	23087.49191
1623	23085.54495
1624	23082.63962
1625	23079.08014
1626	23075.31108
1627	23073.45671
1628	23072.24927
1629	23070.47803
1630	23067.60316
1631	23065.40286
1632	23063.23844
1633	23060.87682
1634	23057.69834
1635	23054.84972
1636	23051.69865
1637	23048.19761
1638	23044.73506
1639	23041.81692
1640	23038.69608
1641	23037.38949
1642	23036.30255
1643	23035.33951
1644	23031.94772
1645	23029.53976
1646	23027.50333
1647	23024.78221
1648	23022.61554
1649	23019.80901
1650	23017.69611
1651	23014.36625
1652	23012.18746
1653	23009.40995
1654	23006.32738
1655	23005.27396
1656	23002.79464
1657	23001.54248
1658	22998.42482
1659	22995.82832
1660	22994.7874
1661	22993.7545
1662	22990.48738
1663	22987.25588
1664	22984.34497
1665	22981.0682
