iter	RMSE
1666	22674.1451
1667	22672.92145
1668	22670.99135
1669	22670.05237
1670	22668.49912
1671	22666.99954
1672	22664.84915
1673	22662.07637
1674	22659.48581
1675	22658.08668
1676	22657.62059
1677	22656.70014
1678	22656.01616
1679	22654.27404
1680	22653.07148
1681	22650.74789
1682	22650.26752
1683	22647.49105
1684	22645.24755
1685	22644.77383
1686	22642.28203
1687	22640.00766
1688	22637.55201
1689	22636.02589
1690	22634.65713
1691	22633.47053
1692	22632.61514
1693	22630.64911
1694	22628.9181
1695	22627.88697
1696	22627.31679
1697	22624.73025
1698	22622.37311
1699	22620.75422
1700	22619.82296
1701	22617.01247
1702	22614.83096
1703	22614.13775
1704	22612.86886
1705	22609.99409
1706	22609.53285
1707	22608.61596
1708	22607.26891
1709	22606.74877
1710	22606.18882
1711	22603.7876
1712	22601.61039
1713	22599.59269
1714	22598.14112
1715	22596.62023
1716	22594.45335
1717	22592.31607
1718	22591.46196
1719	22590.4664
1720	22588.16872
1721	22586.72884
1722	22584.55621
1723	22583.00928
1724	22580.68323
1725	22579.18437
1726	22577.57416
1727	22575.91548
1728	22574.93971
1729	22573.77035
1730	22572.28935
1731	22571.32702
1732	22568.82939
1733	22567.67816
1734	22567.22291
1735	22566.26822
1736	22565.81989
1737	22563.87901
1738	22562.49847
1739	22560.01474
1740	22558.27528
1741	22556.31526
1742	22554.01639
1743	22553.15324
1744	22551.697
1745	22550.40212
1746	22549.17394
1747	22547.53931
1748	22546.49558
1749	22544.79291
1750	22543.24815
1751	22541.27332
1752	22539.28743
1753	22536.57813
1754	22535.93293
1755	22535.38603
1756	22533.65482
1757	22532.08268
1758	22531.16583
1759	22530.73138
1760	22530.50215
1761	22528.79846
1762	22526.19241
1763	22524.0166
1764	22523.11416
1765	22521.42243
1766	22519.71818
1767	22518.29651
1768	22516.7831
1769	22514.73481
1770	22512.81283
1771	22510.91552
1772	22509.66052
1773	22508.25708
1774	22506.23917
1775	22503.6773
1776	22501.90356
1777	22500.87427
1778	22498.48771
1779	22497.14281
1780	22496.60316
1781	22494.70671
1782	22492.16292
1783	22490.46949
1784	22490.24641
1785	22488.47451
1786	22486.80787
1787	22484.95455
1788	22482.94518
1789	22481.38744
1790	22478.30612
1791	22476.55062
1792	22474.58624
1793	22472.74267
1794	22471.27757
1795	22469.3449
1796	22467.60953
1797	22465.88414
1798	22463.47316
1799	22461.6947
1800	22460.83368
1801	22458.86533
1802	22457.90253
1803	22457.05402
1804	22455.50838
1805	22452.94341
1806	22452.4157
1807	22451.57788
1808	22450.01033
1809	22448.64987
1810	22446.96658
1811	22445.30249
1812	22443.76934
1813	22441.27029
1814	22439.98506
1815	22438.88652
1816	22437.48969
1817	22435.84029
1818	22434.88382
1819	22432.7043
1820	22429.8697
1821	22427.56625
1822	22426.16795
1823	22423.68923
1824	22422.27225
1825	22420.62816
1826	22420.11403
1827	22418.49351
1828	22416.74108
1829	22415.04534
1830	22413.16702
1831	22411.22438
1832	22410.94318
1833	22409.01706
1834	22407.29345
1835	22405.69764
1836	22404.12453
1837	22402.5738
1838	22400.09722
1839	22398.73071
1840	22397.39103
1841	22396.27115
1842	22393.80909
1843	22392.12221
1844	22390.60227
1845	22387.87893
1846	22386.94311
1847	22384.79422
1848	22383.75734
1849	22382.23234
1850	22381.7301
1851	22379.55587
1852	22378.05973
1853	22375.82462
1854	22373.38191
1855	22373.17686
1856	22372.33358
1857	22371.07146
1858	22369.86367
1859	22368.04565
1860	22366.5467
1861	22365.21898
1862	22364.01747
1863	22362.53838
1864	22361.35588
1865	22359.8189
1866	22358.30077
1867	22355.08859
1868	22352.96032
1869	22351.78296
1870	22350.52834
1871	22348.8898
1872	22346.50838
1873	22344.43938
1874	22343.61585
1875	22343.12645
1876	22342.06895
1877	22340.89861
1878	22339.61647
1879	22338.31275
1880	22336.26372
1881	22334.81184
1882	22334.33454
1883	22333.8513
1884	22331.67488
1885	22329.33962
1886	22327.90796
1887	22326.49655
1888	22324.09316
1889	22322.77654
1890	22320.89769
1891	22319.15777
1892	22316.03242
1893	22314.57604
1894	22313.10114
1895	22312.62413
1896	22311.46399
1897	22310.60618
1898	22310.13981
1899	22307.57772
1900	22307.15949
1901	22305.73139
1902	22304.36222
1903	22302.64964
1904	22299.67743
1905	22298.53021
1906	22297.1379
1907	22295.01018
1908	22293.75175
1909	22291.97963
1910	22289.51846
1911	22289.25622
1912	22287.89216
1913	22285.51099
1914	22285.25273
1915	22283.81848
1916	22281.33922
1917	22278.31012
1918	22276.2902
1919	22274.41292
1920	22271.55541
1921	22269.12879
1922	22267.70939
1923	22265.34644
1924	22263.36555
1925	22262.68827
1926	22262.49817
1927	22261.50229
1928	22259.5182
1929	22258.08493
1930	22257.24868
1931	22255.69166
1932	22254.16292
1933	22253.1462
1934	22251.94837
1935	22250.39279
1936	22248.12802
1937	22246.58027
1938	22245.25092
1939	22244.99874
1940	22242.87333
1941	22241.65337
1942	22238.8725
1943	22237.54982
1944	22236.3141
1945	22236.12996
1946	22235.81742
1947	22234.4659
1948	22233.15852
1949	22231.22491
1950	22230.40694
1951	22228.7347
1952	22226.89936
1953	22224.95272
1954	22223.64803
1955	22222.41028
1956	22218.42474
1957	22217.13797
1958	22215.33234
1959	22213.04357
1960	22211.59873
1961	22210.16307
1962	22207.82982
1963	22206.38705
1964	22204.91518
1965	22203.46191
1966	22201.14679
1967	22200.32337
1968	22199.04743
1969	22198.86779
1970	22196.87811
1971	22194.79977
1972	22194.62277
1973	22193.09845
1974	22192.2972
1975	22189.45177
1976	22188.18739
1977	22187.72086
1978	22185.68103
1979	22184.30816
1980	22180.42285
1981	22179.43065
1982	22177.08888
1983	22175.6998
1984	22174.35707
1985	22172.46803
1986	22171.32979
1987	22168.69296
1988	22168.518
1989	22166.57709
1990	22165.79231
1991	22165.3391
1992	22164.48788
1993	22162.71564
1994	22160.413
1995	22158.4315
1996	22157.97662
1997	22156.43391
1998	22156.26271
1999	22155.32724
